Timestamp,Grid Size,Environment Type,Trial ID,Algorithm,Nodes Expanded,Execution Time (ns),Path Length,Peak Memory (Nodes in Open),Success
2026-01-24T18:43:26.754856,64,Maze,20,A*,332,2177100,118.98275605729683,11,True
2026-01-24T18:43:26.757914,64,Maze,20,BFS,510,3058000,118.98275605729683,12,True
2026-01-24T18:43:26.761721,64,Maze,20,Dijkstra,487,3807400,118.98275605729683,12,True
2026-01-24T18:43:26.763227,64,Maze,20,Greedy Best-First,206,1505500,119.81118318204301,25,True
2026-01-24T18:43:26.765251,64,Maze,20,JPS,133,2024700,118.98275605729683,6,True
2026-01-24T18:43:26.771397,128,Open Field,1,A*,238,2030000,30.142135623730955,130,True
2026-01-24T18:43:26.790719,128,Open Field,1,BFS,2774,19322500,30.142135623730958,216,True
2026-01-24T18:43:26.814992,128,Open Field,1,Dijkstra,2753,23267700,30.142135623730955,264,True
2026-01-24T18:43:26.814992,128,Open Field,1,Greedy Best-First,27,0,30.142135623730955,78,True
2026-01-24T18:43:26.859164,128,Open Field,1,JPS,3,44172300,30.142135623730955,1,True
2026-01-24T18:43:26.867330,128,Open Field,2,A*,219,2521600,33.87005768508882,205,True
2026-01-24T18:43:26.882572,128,Open Field,2,BFS,2247,15241600,33.87005768508882,166,True
2026-01-24T18:43:26.904146,128,Open Field,2,Dijkstra,2707,21574400,33.87005768508881,183,True
2026-01-24T18:43:26.905152,128,Open Field,2,Greedy Best-First,27,1005300,33.87005768508882,96,True
2026-01-24T18:43:26.943666,128,Open Field,2,JPS,3,38514100,33.87005768508882,1,True
2026-01-24T18:43:26.978669,128,Open Field,3,A*,1451,14503700,105.14213562373092,298,True
2026-01-24T18:43:27.088099,128,Open Field,3,BFS,14612,108425800,105.14213562373092,237,True
2026-01-24T18:43:27.218621,128,Open Field,3,Dijkstra,13769,129014100,105.14213562373092,260,True
2026-01-24T18:43:27.219638,128,Open Field,3,Greedy Best-First,102,1016700,105.14213562373095,228,True
2026-01-24T18:43:27.261110,128,Open Field,3,JPS,3,41472200,105.14213562373095,1,True
2026-01-24T18:43:27.284844,128,Open Field,4,A*,659,6639300,65.31370849898475,192,True
2026-01-24T18:43:27.358200,128,Open Field,4,BFS,9103,72351900,65.31370849898474,255,True
2026-01-24T18:43:27.446774,128,Open Field,4,Dijkstra,8125,84808800,65.31370849898475,282,True
2026-01-24T18:43:27.448784,128,Open Field,4,Greedy Best-First,63,1005800,65.31370849898477,146,True
2026-01-24T18:43:27.488996,128,Open Field,4,JPS,3,40211400,65.31370849898477,1,True
2026-01-24T18:43:27.508967,128,Open Field,5,A*,492,5067200,50.01219330881975,331,True
2026-01-24T18:43:27.538788,128,Open Field,5,BFS,4207,28817200,50.01219330881973,188,True
2026-01-24T18:43:27.600420,128,Open Field,5,Dijkstra,5070,60560100,50.01219330881973,207,True
2026-01-24T18:43:27.601693,128,Open Field,5,Greedy Best-First,39,1272900,50.012193308819754,140,True
2026-01-24T18:43:27.646095,128,Open Field,5,JPS,3,44401500,50.012193308819754,1,True
2026-01-24T18:43:27.688434,128,Open Field,6,A*,1515,15835100,86.53910524340088,594,True
2026-01-24T18:43:27.758833,128,Open Field,6,BFS,8980,68388800,86.53910524340085,257,True
2026-01-24T18:43:27.883199,128,Open Field,6,Dijkstra,10510,120298800,86.53910524340084,272,True
2026-01-24T18:43:27.884204,128,Open Field,6,Greedy Best-First,66,1004600,86.53910524340088,240,True
2026-01-24T18:43:27.919395,128,Open Field,6,JPS,3,35190800,86.53910524340088,1,True
2026-01-24T18:43:27.937165,128,Open Field,7,A*,647,5570800,52.97056274847712,203,True
2026-01-24T18:43:27.995533,128,Open Field,7,BFS,7814,57364100,52.97056274847711,278,True
2026-01-24T18:43:28.064550,128,Open Field,7,Dijkstra,7451,67469700,52.97056274847712,316,True
2026-01-24T18:43:28.065557,128,Open Field,7,Greedy Best-First,49,1006700,52.97056274847715,126,True
2026-01-24T18:43:28.099663,128,Open Field,7,JPS,3,34106400,52.97056274847715,1,True
2026-01-24T18:43:28.198524,128,Open Field,8,A*,6542,65692200,139.58073580374347,794,True
2026-01-24T18:43:28.311724,128,Open Field,8,BFS,14449,111175800,139.5807358037435,243,True
2026-01-24T18:43:28.472510,128,Open Field,8,Dijkstra,15563,157760700,139.5807358037434,253,True
2026-01-24T18:43:28.474024,128,Open Field,8,Greedy Best-First,112,1513900,139.58073580374344,366,True
2026-01-24T18:43:28.523290,128,Open Field,8,JPS,3,48668800,139.58073580374344,1,True
2026-01-24T18:43:28.564432,128,Open Field,9,A*,1139,17609700,61.52691193458116,314,True
2026-01-24T18:43:28.651061,128,Open Field,9,BFS,9455,85497700,61.52691193458113,362,True
2026-01-24T18:43:28.738728,128,Open Field,9,Dijkstra,9842,84639700,61.526911934581136,378,True
2026-01-24T18:43:28.739838,128,Open Field,9,Greedy Best-First,53,1109700,61.5269119345812,156,True
2026-01-24T18:43:28.771205,128,Open Field,9,JPS,3,31367600,61.5269119345812,1,True
2026-01-24T18:43:28.820750,128,Open Field,10,A*,1651,20166600,96.79898987322329,318,True
2026-01-24T18:43:28.944225,128,Open Field,10,BFS,15516,122943800,96.79898987322329,283,True
2026-01-24T18:43:29.104050,128,Open Field,10,Dijkstra,14925,158822500,96.79898987322329,320,True
2026-01-24T18:43:29.106065,128,Open Field,10,Greedy Best-First,92,1003100,96.79898987322333,216,True
2026-01-24T18:43:29.142704,128,Open Field,10,JPS,3,36639200,96.79898987322333,1,True
2026-01-24T18:43:29.188574,128,Open Field,11,A*,1686,15858000,108.99494936611654,789,True
2026-01-24T18:43:29.276547,128,Open Field,11,BFS,12170,85924200,108.99494936611651,223,True
2026-01-24T18:43:29.429280,128,Open Field,11,Dijkstra,15066,148502100,108.99494936611651,269,True
2026-01-24T18:43:29.430838,128,Open Field,11,Greedy Best-First,81,1010400,108.99494936611654,306,True
2026-01-24T18:43:29.478089,128,Open Field,11,JPS,3,47251100,108.99494936611654,1,True
2026-01-24T18:43:29.491921,128,Open Field,12,A*,177,1973400,45.012193308819754,258,True
2026-01-24T18:43:29.523714,128,Open Field,12,BFS,3878,30782500,45.01219330881974,198,True
2026-01-24T18:43:29.569417,128,Open Field,12,Dijkstra,5005,45702900,45.01219330881974,238,True
2026-01-24T18:43:29.569417,128,Open Field,12,Greedy Best-First,34,0,45.012193308819754,130,True
2026-01-24T18:43:29.612798,128,Open Field,12,JPS,3,43381500,45.012193308819754,1,True
2026-01-24T18:43:29.678866,128,Open Field,13,A*,3899,36034600,112.74011537017752,548,True
2026-01-24T18:43:29.792051,128,Open Field,13,BFS,14797,111174900,112.7401153701775,243,True
2026-01-24T18:43:29.932829,128,Open Field,13,Dijkstra,15356,136688100,112.7401153701775,270,True
2026-01-24T18:43:29.933858,128,Open Field,13,Greedy Best-First,98,1028700,112.74011537017759,276,True
2026-01-24T18:43:29.973239,128,Open Field,13,JPS,3,39381400,112.74011537017759,1,True
2026-01-24T18:43:29.981894,128,Open Field,14,A*,271,2038500,32.14213562373095,135,True
2026-01-24T18:43:30.008411,128,Open Field,14,BFS,3210,26003500,32.14213562373096,232,True
2026-01-24T18:43:30.037163,128,Open Field,14,Dijkstra,3100,28752500,32.14213562373095,253,True
2026-01-24T18:43:30.038273,128,Open Field,14,Greedy Best-First,29,1110100,32.14213562373095,82,True
2026-01-24T18:43:30.081226,128,Open Field,14,JPS,3,42952700,32.14213562373095,1,True
2026-01-24T18:43:30.107223,128,Open Field,15,A*,49,1082400,67.88225099390851,196,True
2026-01-24T18:43:30.170061,128,Open Field,15,BFS,8256,61835000,67.88225099390851,298,True
2026-01-24T18:43:30.271249,128,Open Field,15,Dijkstra,10424,98673200,67.88225099390851,325,True
2026-01-24T18:43:30.271249,128,Open Field,15,Greedy Best-First,49,0,67.88225099390851,196,True
2026-01-24T18:43:30.306117,128,Open Field,15,JPS,2,34868600,67.88225099390851,1,True
2026-01-24T18:43:30.325672,128,Open Field,16,A*,447,4521900,62.071067811865476,201,True
2026-01-24T18:43:30.413718,128,Open Field,16,BFS,11146,86474000,62.07106781186546,297,True
2026-01-24T18:43:30.518984,128,Open Field,16,Dijkstra,9734,102155900,62.071067811865476,340,True
2026-01-24T18:43:30.520119,128,Open Field,16,Greedy Best-First,61,1135800,62.071067811865476,136,True
2026-01-24T18:43:30.556940,128,Open Field,16,JPS,3,36820500,62.071067811865476,1,True
2026-01-24T18:43:30.604312,128,Open Field,17,A*,2019,24423500,82.39696961966996,509,True
2026-01-24T18:43:30.665026,128,Open Field,17,BFS,8369,58631000,82.3969696196699,203,True
2026-01-24T18:43:30.751670,128,Open Field,17,Dijkstra,9806,84634500,82.3969696196699,246,True
2026-01-24T18:43:30.751670,128,Open Field,17,Greedy Best-First,66,0,82.39696961966996,220,True
2026-01-24T18:43:30.795282,128,Open Field,17,JPS,3,42602000,82.39696961966996,1,True
2026-01-24T18:43:30.840927,128,Open Field,18,A*,1925,19653800,95.45584412271566,349,True
2026-01-24T18:43:30.957058,128,Open Field,18,BFS,15908,115110200,95.45584412271566,319,True
2026-01-24T18:43:31.106466,128,Open Field,18,Dijkstra,15552,147377300,95.45584412271566,360,True
2026-01-24T18:43:31.107469,128,Open Field,18,Greedy Best-First,89,1003000,95.45584412271572,218,True
2026-01-24T18:43:31.145121,128,Open Field,18,JPS,3,37652000,95.45584412271572,1,True
2026-01-24T18:43:31.170462,128,Open Field,19,A*,856,10975800,56.04163056034259,249,True
2026-01-24T18:43:31.226418,128,Open Field,19,BFS,7309,54361300,56.04163056034257,251,True
2026-01-24T18:43:31.296712,128,Open Field,19,Dijkstra,7448,68111700,56.04163056034258,311,True
2026-01-24T18:43:31.298187,128,Open Field,19,Greedy Best-First,50,1474800,56.041630560342625,138,True
2026-01-24T18:43:31.337712,128,Open Field,19,JPS,3,39524900,56.041630560342625,1,True
2026-01-24T18:43:31.342947,128,Open Field,20,A*,75,1055200,22.384776310850242,113,True
2026-01-24T18:43:31.352959,128,Open Field,20,BFS,1214,10011500,22.384776310850242,144,True
2026-01-24T18:43:31.369234,128,Open Field,20,Dijkstra,1537,16274600,22.384776310850242,200,True
2026-01-24T18:43:31.369234,128,Open Field,20,Greedy Best-First,18,0,22.384776310850242,66,True
2026-01-24T18:43:31.401986,128,Open Field,20,JPS,3,32752700,22.384776310850242,1,True
2026-01-24T18:43:31.476624,128,Random Noise 10%,1,A*,3330,38363000,114.02438661763942,576,True
2026-01-24T18:43:31.575220,128,Random Noise 10%,1,BFS,12340,96467600,114.85281374238556,225,True
2026-01-24T18:43:31.718676,128,Random Noise 10%,1,Dijkstra,13727,140978600,114.02438661763938,238,True
2026-01-24T18:43:31.719202,128,Random Noise 10%,1,Greedy Best-First,91,526100,115.68124086713179,267,True
2026-01-24T18:43:31.767338,128,Random Noise 10%,1,JPS,1419,48135900,114.0243866176394,284,True
2026-01-24T18:43:31.788265,128,Random Noise 10%,2,A*,612,7137800,59.14213562373093,193,True
2026-01-24T18:43:31.853812,128,Random Noise 10%,2,BFS,8408,64542700,60.79898987322329,260,True
2026-01-24T18:43:31.928200,128,Random Noise 10%,2,Dijkstra,7690,71939000,59.14213562373093,295,True
2026-01-24T18:43:31.929294,128,Random Noise 10%,2,Greedy Best-First,56,1093900,66.59797974644664,136,True
2026-01-24T18:43:31.937305,128,Random Noise 10%,2,JPS,197,8010900,59.14213562373094,128,True
2026-01-24T18:43:31.958489,128,Random Noise 10%,3,A*,358,4987000,49.01219330881975,273,True
2026-01-24T18:43:31.994240,128,Random Noise 10%,3,BFS,4981,35751100,49.01219330881973,274,True
2026-01-24T18:43:32.051031,128,Random Noise 10%,3,Dijkstra,6076,55489600,49.01219330881973,305,True
2026-01-24T18:43:32.052073,128,Random Noise 10%,3,Greedy Best-First,38,1042200,49.01219330881975,129,True
2026-01-24T18:43:32.056577,128,Random Noise 10%,3,JPS,140,4503600,49.01219330881973,98,True
2026-01-24T18:43:32.069877,128,Random Noise 10%,4,A*,463,4083700,43.4558441227157,166,True
2026-01-24T18:43:32.099050,128,Random Noise 10%,4,BFS,4018,29172800,43.455844122715696,202,True
2026-01-24T18:43:32.140202,128,Random Noise 10%,4,Dijkstra,4384,40102700,43.455844122715696,223,True
2026-01-24T18:43:32.140202,128,Random Noise 10%,4,Greedy Best-First,37,0,45.94112549695428,98,True
2026-01-24T18:43:32.145479,128,Random Noise 10%,4,JPS,167,5277400,43.4558441227157,86,True
2026-01-24T18:43:32.178110,128,Random Noise 10%,5,A*,1526,16076400,80.39696961966995,422,True
2026-01-24T18:43:32.225827,128,Random Noise 10%,5,BFS,6208,46700900,82.05382386916229,157,True
2026-01-24T18:43:32.294180,128,Random Noise 10%,5,Dijkstra,7283,66320200,80.39696961966992,198,True
2026-01-24T18:43:32.295202,128,Random Noise 10%,5,Greedy Best-First,65,1021500,81.81118318204304,194,True
2026-01-24T18:43:32.315512,128,Random Noise 10%,5,JPS,581,20310200,80.39696961966992,151,True
2026-01-24T18:43:32.323195,128,Random Noise 10%,6,A*,279,2530800,34.97056274847714,126,True
2026-01-24T18:43:32.342765,128,Random Noise 10%,6,BFS,2620,18384600,34.97056274847714,152,True
2026-01-24T18:43:32.366205,128,Random Noise 10%,6,Dijkstra,2676,23439800,34.970562748477136,178,True
2026-01-24T18:43:32.367264,128,Random Noise 10%,6,Greedy Best-First,31,1058600,34.97056274847715,79,True
2026-01-24T18:43:32.369678,128,Random Noise 10%,6,JPS,107,2414000,34.970562748477136,66,True
2026-01-24T18:43:32.380976,128,Random Noise 10%,7,A*,196,2804200,44.656854249492376,104,True
2026-01-24T18:43:32.431829,128,Random Noise 10%,7,BFS,6564,48832600,48.79898987322331,316,True
2026-01-24T18:43:32.482514,128,Random Noise 10%,7,Dijkstra,5162,49075200,44.656854249492376,333,True
2026-01-24T18:43:32.483543,128,Random Noise 10%,7,Greedy Best-First,44,1028300,47.97056274847713,92,True
2026-01-24T18:43:32.486238,128,Random Noise 10%,7,JPS,62,2694900,44.656854249492376,59,True
2026-01-24T18:43:32.503558,128,Random Noise 10%,8,A*,345,3337400,59.07106781186547,140,True
2026-01-24T18:43:32.565498,128,Random Noise 10%,8,BFS,7775,60919000,62.384776310850214,251,True
2026-01-24T18:43:32.630594,128,Random Noise 10%,8,Dijkstra,6932,64091700,59.07106781186547,258,True
2026-01-24T18:43:32.631983,128,Random Noise 10%,8,Greedy Best-First,58,1389300,62.38477631085022,120,True
2026-01-24T18:43:32.636228,128,Random Noise 10%,8,JPS,117,4245100,59.07106781186547,106,True
2026-01-24T18:43:32.640242,128,Random Noise 10%,9,A*,103,1002600,26.071067811865476,73,True
2026-01-24T18:43:32.656361,128,Random Noise 10%,9,BFS,2082,15115100,26.89949493661167,179,True
2026-01-24T18:43:32.671139,128,Random Noise 10%,9,Dijkstra,1818,14778600,26.071067811865476,200,True
2026-01-24T18:43:32.672650,128,Random Noise 10%,9,Greedy Best-First,25,1510600,26.899494936611667,60,True
2026-01-24T18:43:32.674205,128,Random Noise 10%,9,JPS,40,1555600,26.071067811865476,35,True
2026-01-24T18:43:32.699479,128,Random Noise 10%,10,A*,612,6832400,77.89949493661165,200,True
2026-01-24T18:43:32.785710,128,Random Noise 10%,10,BFS,10958,85224500,82.04163056034258,259,True
2026-01-24T18:43:32.879665,128,Random Noise 10%,10,Dijkstra,9915,90746100,77.89949493661165,280,True
2026-01-24T18:43:32.880681,128,Random Noise 10%,10,Greedy Best-First,76,1015800,84.52691193458116,165,True
2026-01-24T18:43:32.888139,128,Random Noise 10%,10,JPS,224,7457800,77.89949493661165,179,True
2026-01-24T18:43:32.897655,128,Random Noise 10%,11,A*,329,2198800,36.627416997969526,165,True
2026-01-24T18:43:32.912704,128,Random Noise 10%,11,BFS,2181,14031500,36.62741699796952,129,True
2026-01-24T18:43:32.934895,128,Random Noise 10%,11,Dijkstra,2505,22190200,36.62741699796952,157,True
2026-01-24T18:43:32.934895,128,Random Noise 10%,11,Greedy Best-First,31,0,36.62741699796953,85,True
2026-01-24T18:43:32.938932,128,Random Noise 10%,11,JPS,109,4037300,36.627416997969526,72,True
2026-01-24T18:43:32.956399,128,Random Noise 10%,12,A*,547,3813400,78.89949493661165,190,True
2026-01-24T18:43:33.019908,128,Random Noise 10%,12,BFS,7355,62505500,82.2132034355964,169,True
2026-01-24T18:43:33.083421,128,Random Noise 10%,12,Dijkstra,6319,62512600,78.89949493661165,181,True
2026-01-24T18:43:33.084425,128,Random Noise 10%,12,Greedy Best-First,77,1004000,83.0416305603426,160,True
2026-01-24T18:43:33.092169,128,Random Noise 10%,12,JPS,167,7744200,78.89949493661166,134,True
2026-01-24T18:43:33.136877,128,Random Noise 10%,13,A*,1065,13876200,114.2375900532358,663,True
2026-01-24T18:43:33.205415,128,Random Noise 10%,13,BFS,9243,68538400,114.2375900532358,190,True
2026-01-24T18:43:33.321427,128,Random Noise 10%,13,Dijkstra,11964,113982000,114.2375900532358,239,True
2026-01-24T18:43:33.322436,128,Random Noise 10%,13,Greedy Best-First,89,1008900,117.40916292848962,268,True
2026-01-24T18:43:33.337344,128,Random Noise 10%,13,JPS,499,14907600,114.2375900532358,214,True
2026-01-24T18:43:33.354505,128,Random Noise 10%,14,A*,199,1020600,56.325901807804485,257,True
2026-01-24T18:43:33.388843,128,Random Noise 10%,14,BFS,4732,33808900,56.325901807804485,192,True
2026-01-24T18:43:33.442447,128,Random Noise 10%,14,Dijkstra,5974,52590700,56.325901807804485,217,True
2026-01-24T18:43:33.443512,128,Random Noise 10%,14,Greedy Best-First,43,0,57.74011537017758,138,True
2026-01-24T18:43:33.445526,128,Random Noise 10%,14,JPS,91,2013700,56.325901807804485,97,True
2026-01-24T18:43:33.528861,128,Random Noise 10%,15,A*,4919,53698500,130.1959594928932,607,True
2026-01-24T18:43:33.632671,128,Random Noise 10%,15,BFS,13313,100951200,132.68124086713178,214,True
2026-01-24T18:43:33.771551,128,Random Noise 10%,15,Dijkstra,14082,137873300,130.1959594928932,229,True
2026-01-24T18:43:33.773580,128,Random Noise 10%,15,Greedy Best-First,108,1027600,134.33809511662417,308,True
2026-01-24T18:43:33.845810,128,Random Noise 10%,15,JPS,1961,72229700,130.19595949289317,384,True
2026-01-24T18:43:33.848056,128,Random Noise 10%,16,A*,55,0,14.656854249492381,46,True
2026-01-24T18:43:33.852963,128,Random Noise 10%,16,BFS,590,4906500,14.656854249492383,94,True
2026-01-24T18:43:33.858109,128,Random Noise 10%,16,Dijkstra,587,4143300,14.656854249492383,114,True
2026-01-24T18:43:33.858109,128,Random Noise 10%,16,Greedy Best-First,14,0,15.485281374238571,40,True
2026-01-24T18:43:33.858109,128,Random Noise 10%,16,JPS,10,0,14.656854249492381,17,True
2026-01-24T18:43:33.874552,128,Random Noise 10%,17,A*,636,4735000,58.142135623730944,181,True
2026-01-24T18:43:33.912542,128,Random Noise 10%,17,BFS,5379,36481100,59.7989898732233,167,True
2026-01-24T18:43:33.957800,128,Random Noise 10%,17,Dijkstra,5133,44254400,58.142135623730944,168,True
2026-01-24T18:43:33.958803,128,Random Noise 10%,17,Greedy Best-First,55,1003500,59.79898987322332,121,True
2026-01-24T18:43:33.968515,128,Random Noise 10%,17,JPS,242,9711500,58.14213562373093,130,True
2026-01-24T18:43:34.020839,128,Random Noise 10%,18,A*,2619,27545700,101.66904755831207,409,True
2026-01-24T18:43:34.097387,128,Random Noise 10%,18,BFS,10668,75543900,101.66904755831206,206,True
2026-01-24T18:43:34.188245,128,Random Noise 10%,18,Dijkstra,10622,88844000,101.66904755831206,223,True
2026-01-24T18:43:34.189249,128,Random Noise 10%,18,Greedy Best-First,89,1003600,103.32590180780448,221,True
2026-01-24T18:43:34.225608,128,Random Noise 10%,18,JPS,1173,35355200,101.66904755831206,302,True
2026-01-24T18:43:34.234706,128,Random Noise 10%,19,A*,234,2017100,32.627416997969526,146,True
2026-01-24T18:43:34.250583,128,Random Noise 10%,19,BFS,2367,15877100,32.627416997969526,192,True
2026-01-24T18:43:34.273558,128,Random Noise 10%,19,Dijkstra,2752,22975200,32.627416997969526,231,True
2026-01-24T18:43:34.273558,128,Random Noise 10%,19,Greedy Best-First,27,0,35.112698372208094,82,True
2026-01-24T18:43:34.276691,128,Random Noise 10%,19,JPS,103,3132700,32.627416997969526,64,True
2026-01-24T18:43:34.298997,128,Random Noise 10%,20,A*,673,6495000,53.59797974644665,269,True
2026-01-24T18:43:34.342199,128,Random Noise 10%,20,BFS,6271,42455400,55.254833995939,304,True
2026-01-24T18:43:34.404574,128,Random Noise 10%,20,Dijkstra,7234,61335700,53.597979746446626,334,True
2026-01-24T18:43:34.404574,128,Random Noise 10%,20,Greedy Best-First,43,0,54.426406871192846,131,True
2026-01-24T18:43:34.412884,128,Random Noise 10%,20,JPS,236,8310100,53.59797974644664,106,True
2026-01-24T18:43:34.439285,128,Random Noise 20%,1,A*,1607,14414200,89.4264068711928,247,True
2026-01-24T18:43:34.478906,128,Random Noise 20%,1,BFS,5757,39116100,91.08326112068517,142,True
2026-01-24T18:43:34.527313,128,Random Noise 20%,1,Dijkstra,5749,46146600,89.4264068711928,167,True
2026-01-24T18:43:34.528314,128,Random Noise 20%,1,Greedy Best-First,78,1001300,94.39696961966995,175,True
2026-01-24T18:43:34.546919,128,Random Noise 20%,1,JPS,864,18605100,89.4264068711928,194,True
2026-01-24T18:43:34.556400,128,Random Noise 20%,2,A*,218,2026600,32.38477631085024,105,True
2026-01-24T18:43:34.571627,128,Random Noise 20%,2,BFS,2152,15227200,33.45584412271572,172,True
2026-01-24T18:43:34.590998,128,Random Noise 20%,2,Dijkstra,2331,19370500,32.38477631085024,202,True
2026-01-24T18:43:34.590998,128,Random Noise 20%,2,Greedy Best-First,27,0,33.45584412271572,69,True
2026-01-24T18:43:34.594028,128,Random Noise 20%,2,JPS,120,3030300,32.38477631085024,70,True
2026-01-24T18:43:34.616830,128,Random Noise 20%,3,A*,1229,10957700,84.45584412271569,252,True
2026-01-24T18:43:34.664358,128,Random Noise 20%,3,BFS,7029,46520400,90.25483399593898,158,True
2026-01-24T18:43:34.717374,128,Random Noise 20%,3,Dijkstra,6517,53016100,84.45584412271569,171,True
2026-01-24T18:43:34.718405,128,Random Noise 20%,3,Greedy Best-First,78,1031200,92.74011537017756,158,True
2026-01-24T18:43:34.732145,128,Random Noise 20%,3,JPS,720,13740500,84.45584412271569,210,True
2026-01-24T18:43:34.773841,128,Random Noise 20%,4,A*,2202,19164100,143.86500705120545,645,True
2026-01-24T18:43:34.845652,128,Random Noise 20%,4,BFS,11231,69798400,143.86500705120545,187,True
2026-01-24T18:43:34.960951,128,Random Noise 20%,4,Dijkstra,13193,110934700,143.86500705120545,198,True
2026-01-24T18:43:34.961989,128,Random Noise 20%,4,Greedy Best-First,109,1038000,145.27922061357856,292,True
2026-01-24T18:43:34.989594,128,Random Noise 20%,4,JPS,1196,27604900,143.86500705120545,277,True
2026-01-24T18:43:34.993776,128,Random Noise 20%,5,A*,61,530400,23.242640687119287,52,True
2026-01-24T18:43:35.003031,128,Random Noise 20%,5,BFS,1509,9255300,24.07106781186548,146,True
2026-01-24T18:43:35.014607,128,Random Noise 20%,5,Dijkstra,1246,10995700,23.242640687119287,149,True
2026-01-24T18:43:35.014607,128,Random Noise 20%,5,Greedy Best-First,23,0,27.384776310850242,51,True
2026-01-24T18:43:35.015651,128,Random Noise 20%,5,JPS,29,1043800,23.242640687119287,31,True
2026-01-24T18:43:35.057545,128,Random Noise 20%,6,A*,1991,18054000,101.5979797464466,312,True
2026-01-24T18:43:35.148537,128,Random Noise 20%,6,BFS,12519,89988500,107.3969696196699,225,True
2026-01-24T18:43:35.266432,128,Random Noise 20%,6,Dijkstra,12355,112629400,101.5979797464466,233,True
2026-01-24T18:43:35.267451,128,Random Noise 20%,6,Greedy Best-First,92,1018800,109.0538238691623,198,True
2026-01-24T18:43:35.293262,128,Random Noise 20%,6,JPS,1180,25810700,101.5979797464466,256,True
2026-01-24T18:43:35.316562,128,Random Noise 20%,7,A*,973,9512600,68.84062043356592,254,True
2026-01-24T18:43:35.357073,128,Random Noise 20%,7,BFS,5558,39452400,71.32590180780446,158,True
2026-01-24T18:43:35.411515,128,Random Noise 20%,7,Dijkstra,6096,53410300,68.8406204335659,170,True
2026-01-24T18:43:35.413023,128,Random Noise 20%,7,Greedy Best-First,58,1507900,71.91168824543139,141,True
2026-01-24T18:43:35.423832,128,Random Noise 20%,7,JPS,516,10808900,68.84062043356589,158,True
2026-01-24T18:43:35.443363,128,Random Noise 20%,8,A*,580,5042600,56.0416305603426,173,True
2026-01-24T18:43:35.498391,128,Random Noise 20%,8,BFS,6878,53998700,56.0416305603426,260,True
2026-01-24T18:43:35.559014,128,Random Noise 20%,8,Dijkstra,6603,58598700,56.0416305603426,267,True
2026-01-24T18:43:35.560115,128,Random Noise 20%,8,Greedy Best-First,50,0,58.526911934581186,111,True
2026-01-24T18:43:35.567260,128,Random Noise 20%,8,JPS,258,7145200,56.041630560342604,117,True
2026-01-24T18:43:35.570374,128,Random Noise 20%,9,A*,74,629700,21.899494936611667,66,True
2026-01-24T18:43:35.574473,128,Random Noise 20%,9,BFS,716,4099300,24.384776310850242,77,True
2026-01-24T18:43:35.581786,128,Random Noise 20%,9,Dijkstra,725,7312600,21.899494936611667,87,True
2026-01-24T18:43:35.581786,128,Random Noise 20%,9,Greedy Best-First,20,0,23.55634918610405,46,True
2026-01-24T18:43:35.582788,128,Random Noise 20%,9,JPS,35,1002000,21.899494936611667,39,True
2026-01-24T18:43:35.612718,128,Random Noise 20%,10,A*,1326,13257100,96.2132034355964,239,True
2026-01-24T18:43:35.686211,128,Random Noise 20%,10,BFS,9634,71181000,103.66904755831207,210,True
2026-01-24T18:43:35.763151,128,Random Noise 20%,10,Dijkstra,8971,74428700,96.2132034355964,222,True
2026-01-24T18:43:35.764191,128,Random Noise 20%,10,Greedy Best-First,92,1039800,100.94112549695424,165,True
2026-01-24T18:43:35.778505,128,Random Noise 20%,10,JPS,768,14313500,96.2132034355964,230,True
2026-01-24T18:43:35.810787,128,Random Noise 20%,11,A*,1966,16337500,105.84062043356589,285,True
2026-01-24T18:43:35.872823,128,Random Noise 20%,11,BFS,8980,60526400,106.66904755831207,186,True
2026-01-24T18:43:35.948899,128,Random Noise 20%,11,Dijkstra,8582,74043400,105.84062043356589,213,True
2026-01-24T18:43:35.949903,128,Random Noise 20%,11,Greedy Best-First,96,1004000,117.43860018001251,222,True
2026-01-24T18:43:35.979394,128,Random Noise 20%,11,JPS,1172,28472400,105.84062043356589,227,True
2026-01-24T18:43:36.002859,128,Random Noise 20%,12,A*,1003,9004600,92.97056274847712,261,True
2026-01-24T18:43:36.065822,128,Random Noise 20%,12,BFS,8644,61922700,97.94112549695424,175,True
2026-01-24T18:43:36.135241,128,Random Noise 20%,12,Dijkstra,7476,68379900,92.97056274847712,185,True
2026-01-24T18:43:36.136244,128,Random Noise 20%,12,Greedy Best-First,90,1003700,102.08326112068518,168,True
2026-01-24T18:43:36.146135,128,Random Noise 20%,12,JPS,541,9891100,92.97056274847712,226,True
2026-01-24T18:43:36.167267,128,Random Noise 20%,13,A*,741,7055600,59.59797974644664,245,True
2026-01-24T18:43:36.222709,128,Random Noise 20%,13,BFS,5848,54438900,59.597979746446626,209,True
2026-01-24T18:43:36.284811,128,Random Noise 20%,13,Dijkstra,6578,60996800,59.597979746446626,255,True
2026-01-24T18:43:36.285813,128,Random Noise 20%,13,Greedy Best-First,49,1002300,62.9116882454314,127,True
2026-01-24T18:43:36.294127,128,Random Noise 20%,13,JPS,367,8314100,59.597979746446626,115,True
2026-01-24T18:43:36.307048,128,Random Noise 20%,14,A*,326,2012300,44.76955262170046,192,True
2026-01-24T18:43:36.332218,128,Random Noise 20%,14,BFS,3531,25170200,44.769552621700456,195,True
